YEAR,STATE,EVENT,COUNT,FATALITIES,INJURIES,PROPDMG,CROPDMG
1996,kentucky,Wind & Storm,357,2,16,5.577,0.02
1996,louisiana,Cold Weather,5,1,0,7.85,20
1996,louisiana,Excessive Heat,3,1,0,0,4
1996,louisiana,Flood,48,0,1,5.776,0
1996,louisiana,Rain & Fog,199,0,0,0.064,0
1996,louisiana,Thunder & Lightning,17,3,5,0.183,0
1996,louisiana,Tornado,23,2,43,7.9025,0
1996,louisiana,Wind & Storm,212,1,2,3.3691,0.02
1996,massachusetts,Cold Weather,19,0,0,47.04,0
1996,massachusetts,Excessive Heat,1,0,0,0,0
1996,massachusetts,Flood,70,0,0,12.673,0
1996,massachusetts,Rain & Fog,69,0,0,0.0132,0
1996,massachusetts,Thunder & Lightning,8,0,17,0.025,0
1996,massachusetts,Tornado,2,0,0,0,0
1996,massachusetts,Wind & Storm,59,2,60,4.206,0
1996,maryland,Cold Weather,22,2,150,0.26,0
1996,maryland,Excessive Heat,3,0,2,0,0
1996,maryland,Flood,102,3,4,91.159,0.305
1996,maryland,Rain & Fog,30,0,0,0.016,0
1996,maryland,Thunder & Lightning,19,1,3,0.303,0
1996,maryland,Tornado,22,0,4,7.839,0.195
1996,maryland,Wind & Storm,103,0,6,8.816,0.122
1996,maine,Cold Weather,11,0,0,0.5,0
1996,maine,Flood,25,1,3,31.096,0
1996,maine,High Seas,1,0,0,0,0
1996,maine,Landslide,1,0,0,0.57,0
1996,maine,Rain & Fog,20,0,4,0.005,0.13
1996,maine,Thunder & Lightning,13,0,1,0.206,0
1996,maine,Tornado,1,0,0,0.015,0
1996,maine,Wind & Storm,40,0,3,0.75,0
1996,michigan,Cold Weather,41,2,0,0.175,0
1996,michigan,Flood,84,2,1,28.9397,1
1996,michigan,Rain & Fog,147,0,1,5.176,0
1996,michigan,Thunder & Lightning,5,2,7,0.055,0
1996,michigan,Tornado,14,0,0,5.5745,0
1996,michigan,Wind & Storm,187,1,4,6.1275,0
1996,minnesota,Cold Weather,55,3,5,0.268,0
1996,minnesota,Flood,11,0,0,0.44,0
1996,minnesota,Landslide,1,0,0,0,0
1996,minnesota,Rain & Fog,306,0,2,3.481,1.64
1996,minnesota,Thunder & Lightning,15,2,6,0.5005,0
1996,minnesota,Tornado,58,0,11,3.11,0.11
1996,minnesota,Wind & Storm,271,1,5,53.106,0.085
1996,missouri,Cold Weather,9,0,0,1.5,0
1996,missouri,Excessive Heat,7,2,44,0,0
1996,missouri,Flood,309,7,4,0.491,0.005
1996,missouri,Rain & Fog,443,0,0,0.26635,0
1996,missouri,Thunder & Lightning,9,1,1,0.575,0
1996,missouri,Tornado,31,0,14,20.845,0.005
1996,missouri,Wind & Storm,362,4,27,21.76651,0
1996,mississippi,Cold Weather,4,3,0,0.1,0
1996,mississippi,Flood,12,0,0,0.202,0
1996,mississippi,Rain & Fog,282,0,0,19.44702,3.05
1996,mississippi,Thunder & Lightning,14,1,5,0.413,0
1996,mississippi,Tornado,33,0,25,2.61705,0
1996,mississippi,Wind & Storm,274,1,15,7.6227,0
1996,montana,Cold Weather,111,1,0,0.0014,0
1996,montana,Fire and Volcano,1,0,0,0,0
1996,montana,Flood,32,4,0,2.2434,0
1996,montana,Landslide,1,0,0,0,0
1996,montana,Rain & Fog,192,0,2,0.0316,0.1
1996,montana,Tornado,15,0,0,0.025,0
1996,montana,Wind & Storm,157,4,1,0.098,0
1996,north carolina,Cold Weather,104,7,1,0.706,0.204
1996,north carolina,Dust Storm,1,0,0,0.005,0
1996,north carolina,Excessive Heat,1,0,0,0,0
1996,north carolina,Flood,146,0,1,15.809,25.3
1996,north carolina,Landslide,1,0,0,0,0
1996,north carolina,Rain & Fog,260,0,0,14.322,0.84
1996,north carolina,Thunder & Lightning,39,1,26,3.157,0
1996,north carolina,Tornado,64,0,40,8.866,0
1996,north carolina,Wind & Storm,529,21,195,1476.0675,283.955
1996,north carolina,NA,1,0,0,0,0
1996,north dakota,Cold Weather,22,3,1,0,0
1996,north dakota,Flood,8,0,0,0.21,0.01
1996,north dakota,Rain & Fog,172,1,3,10.425,1.675
1996,north dakota,Thunder & Lightning,10,0,0,0.435,0
1996,north dakota,Tornado,25,0,0,0.913,0.1
1996,north dakota,Wind & Storm,83,3,2,8.2095,0.61
1996,nebraska,Cold Weather,15,0,1,0.88,0
1996,nebraska,Flood,60,0,0,9.263,21.97
1996,nebraska,Rain & Fog,700,0,0,15.623,92.56025
1996,nebraska,Thunder & Lightning,37,0,5,1.8544,0
1996,nebraska,Tornado,76,0,19,18.223,0.68
1996,nebraska,Wind & Storm,205,6,3,7.5149,19.72
1996,new hampshire,Cold Weather,22,2,1,1.9,0
1996,new hampshire,Dust Storm,1,0,0,0,0
1996,new hampshire,Flood,33,1,0,10.815,0
1996,new hampshire,Landslide,3,3,1,0,0
1996,new hampshire,Rain & Fog,17,0,0,0,0
1996,new hampshire,Thunder & Lightning,6,0,5,0.025,0
1996,new hampshire,Wind & Storm,35,0,0,0.153,0
1996,new jersey,Cold Weather,23,3,0,18.8,0
1996,new jersey,Excessive Heat,2,0,0,0,0
1996,new jersey,Flood,131,4,3,66.72,0
1996,new jersey,Landslide,1,0,0,14.2,0
1996,new jersey,Rain & Fog,56,0,0,0,0
1996,new jersey,Thunder & Lightning,9,0,4,0,0
1996,new jersey,Tornado,5,0,0,0.01,0
1996,new jersey,Wind & Storm,123,2,8,14.85,1.1
1996,new mexico,Cold Weather,17,1,0,0,0
1996,new mexico,Excessive Heat,6,0,0,0,2.4
1996,new mexico,Fire and Volcano,5,0,0,1.5,0
1996,new mexico,Flood,27,5,0,1.27,0.015
1996,new mexico,Rain & Fog,119,0,0,0.885,0
1996,new mexico,Thunder & Lightning,7,3,1,0.18,0
1996,new mexico,Tornado,20,0,5,1.695,0
1996,new mexico,Wind & Storm,42,0,0,1.113,0.025
1996,nevada,Cold Weather,22,0,0,0,0
1996,nevada,Flood,11,0,1,0.37,0
1996,nevada,Rain & Fog,10,0,2,0.21,0
1996,nevada,Thunder & Lightning,2,0,1,0.05,0
1996,nevada,Tornado,2,0,0,0,0
1996,nevada,Wind & Storm,99,1,5,1.2135,0
1996,new york,Cold Weather,95,4,11,1.306,0
1996,new york,Dust Storm,1,0,0,2.00E-04,0
1996,new york,Excessive Heat,4,0,0,0,0
1996,new york,Flood,330,12,24,286.716,0.54
1996,new york,High Seas,1,0,0,0,0
1996,new york,Rain & Fog,96,1,22,0.1135,0.065
1996,new york,Thunder & Lightning,23,1,12,0.244,0
1996,new york,Tornado,16,0,5,1.362,0.015
1996,new york,Wind & Storm,309,5,21,7.744,0.025
1996,ohio,Cold Weather,23,2,14,30.659,0
1996,ohio,Excessive Heat,1,0,0,0,0
1996,ohio,Flood,333,3,0,22.263,0.443
1996,ohio,Rain & Fog,181,0,0,0.105,0
1996,ohio,Thunder & Lightning,68,3,20,2.791,0
1996,ohio,Tornado,24,0,2,0.662,5.00E-04
1996,ohio,Wind & Storm,445,9,18,28.72,2.479
1996,oklahoma,Cold Weather,10,3,0,0,0
1996,oklahoma,Excessive Heat,4,7,0,0,0
1996,oklahoma,Flood,140,5,1,0.057,0
1996,oklahoma,Rain & Fog,1087,0,1,0.2565,0
1996,oklahoma,Thunder & Lightning,29,1,2,0.61245,0
1996,oklahoma,Tornado,53,0,10,1.866,0
1996,oklahoma,Wind & Storm,635,0,2,4.92907,0
1996,oklahoma,NA,56,0,0,0,0
1996,oregon,Cold Weather,56,0,0,0,0
1996,oregon,Dust Storm,1,0,0,0,0
1996,oregon,Fire and Volcano,5,0,0,3.4,0
1996,oregon,Flood,14,12,6,453.4,0.4
1996,oregon,Landslide,5,1,2,0,0
1996,oregon,Rain & Fog,17,0,0,3.52,0.01
1996,oregon,Tornado,10,0,1,0.05,0
1996,oregon,Wind & Storm,69,2,35,1.5,0
1996,oregon,NA,1,0,0,0,0
1996,pennsylvania,Cold Weather,45,9,2,23.746,0
1996,pennsylvania,Excessive Heat,2,1,4,0,0
1996,pennsylvania,Flood,416,27,6,488.651,0
1996,pennsylvania,High Seas,1,0,0,0,0
1996,pennsylvania,Rain & Fog,140,0,1,0.037,0
1996,pennsylvania,Thunder & Lightning,23,0,13,0.255,0
1996,pennsylvania,Tornado,40,0,5,3.246,0.021
1996,pennsylvania,Wind & Storm,542,0,21,19.1373,0.0015
1996,NA,Dust Storm,2,0,0,0,0
1996,NA,Fire and Volcano,2,0,0,0,0
1996,NA,Flood,32,3,0,0.161,0
1996,NA,Landslide,1,0,0,0,0
1996,NA,Rain & Fog,54,0,0,0.062,0
1996,NA,Thunder & Lightning,1,0,0,0,0
1996,NA,Tornado,39,0,0,0.015,0
1996,NA,Wind & Storm,23,19,1,32.922,136
1996,rhode island,Cold Weather,11,0,0,0,0
1996,rhode island,Flood,6,0,0,0,0
1996,rhode island,Rain & Fog,18,0,0,0,0
1996,rhode island,Tornado,1,0,0,0,0
1996,rhode island,Wind & Storm,16,0,0,0.75,0
1996,south carolina,Cold Weather,9,6,0,0,20
1996,south carolina,Excessive Heat,5,3,0,0,0
1996,south carolina,Flood,34,1,0,0.668,0
1996,south carolina,Rain & Fog,189,0,0,0,0
1996,south carolina,Thunder & Lightning,39,0,5,6.274,0
1996,south carolina,Tornado,30,0,2,5.675,0
1996,south carolina,Wind & Storm,329,9,13,7.2378,25.4
1996,south carolina,NA,1,0,0,0,0
1996,south dakota,Cold Weather,42,4,15,0.962,0
1996,south dakota,Flood,8,0,0,0.25,0.01
1996,south dakota,Rain & Fog,286,0,20,0.6905,6.105
1996,south dakota,Thunder & Lightning,7,0,0,0.043,0
1996,south dakota,Tornado,48,0,1,1.255,0
1996,south dakota,Wind & Storm,143,6,68,8.652,14.6
1996,tennessee,Cold Weather,8,2,1,0.0655,0
1996,tennessee,Flood,114,0,0,2.608,0.21
1996,tennessee,Rain & Fog,176,0,0,0.0395,0.01
1996,tennessee,Thunder & Lightning,22,1,0,1.2283,0
1996,tennessee,Tornado,21,0,15,7.859,0.01
1996,tennessee,Wind & Storm,478,0,8,5.5954,0.522
1996,texas,Cold Weather,21,5,0,0.83,1.42
1996,texas,Excessive Heat,30,10,0,135.4,497.68
1996,texas,Fire and Volcano,6,0,0,0,0
1996,texas,Flood,359,7,5,46.458,41.54
1996,texas,Rain & Fog,1608,1,49,323.9,27.06
1996,texas,Thunder & Lightning,33,6,7,4.382,0
1996,texas,Tornado,148,0,22,9.517,0
1996,texas,Wind & Storm,1004,4,19,50.47857,0.236
1996,texas,NA,16,0,0,0,0
1996,utah,Cold Weather,20,2,58,1.0402,0
1996,utah,Flood,11,1,10,5.312,0
1996,utah,Rain & Fog,16,0,0,0.05,0
1996,utah,Thunder & Lightning,1,1,0,0,0
1996,utah,Tornado,5,0,1,0.7,0
1996,utah,Wind & Storm,33,0,57,2.925,0
1996,virginia,Cold Weather,60,4,2,1.469,0.225
1996,virginia,Excessive Heat,2,0,0,0,0
1996,virginia,Fire and Volcano,4,0,0,0,1.575
1996,virginia,Flood,233,10,2,200.944,44.396
1996,virginia,Rain & Fog,192,0,0,0.195,0.03
1996,virginia,Thunder & Lightning,52,1,7,1.519,0.03
1996,virginia,Tornado,27,0,10,5.415,0.02
1996,virginia,Wind & Storm,474,1,4,12.4177,8.335
1996,vermont,Cold Weather,8,0,0,0.11,0
1996,vermont,Excessive Heat,10,0,0,0,0
1996,vermont,Flood,38,2,1,5.253,0
1996,vermont,Rain & Fog,15,0,0,0.095,0
1996,vermont,Thunder & Lightning,4,1,1,0.055,0
1996,vermont,Wind & Storm,53,1,1,2.58,0.01
1996,washington,Cold Weather,36,7,31,30,0
1996,washington,Flood,8,1,0,0.44,0
1996,washington,Landslide,2,2,2,0,0
1996,washington,Rain & Fog,13,0,0,31.5,0
1996,washington,Thunder & Lightning,8,2,1,0.1015,0
1996,washington,Tornado,2,0,0,0.05,0
1996,washington,Wind & Storm,24,1,0,1.816,5.7
1996,wisconsin,Cold Weather,69,9,30,0.105,0
1996,wisconsin,Dust Storm,1,0,0,1.00E-04,0
1996,wisconsin,Flood,69,0,2,31.525,186.5
1996,wisconsin,High Seas,1,0,70,0,0
1996,wisconsin,Rain & Fog,127,0,0,1.3025,6.00E-04
1996,wisconsin,Thunder & Lightning,43,0,15,1.3813,0.01
1996,wisconsin,Tornado,45,1,13,41.157,2.0752
1996,wisconsin,Wind & Storm,302,3,10,27.2593,0.8534
1996,west virginia,Cold Weather,37,0,0,0.2,0.02
1996,west virginia,Excessive Heat,1,0,0,0,0
1996,west virginia,Flood,206,7,0,98.932,1.645
1996,west virginia,High Seas,1,0,0,0,0
1996,west virginia,Rain & Fog,70,5,0,0.075,0
1996,west virginia,Thunder & Lightning,6,0,0,0.0657,0
1996,west virginia,Tornado,7,0,0,0.072,0.006
1996,west virginia,Wind & Storm,164,0,2,2.272,0.5001
1996,wyoming,Cold Weather,47,1,0,0.069,0
1996,wyoming,Flood,12,0,0,0.181,0
1996,wyoming,Rain & Fog,106,0,0,11.0428,0.321
1996,wyoming,Thunder & Lightning,5,0,0,0.306,0
1996,wyoming,Tornado,11,0,0,0.13,0
1996,wyoming,Wind & Storm,102,0,5,0.2685,0
1997,alaska,Cold Weather,22,0,0,0,0
1997,alaska,Excessive Heat,2,0,0,0,0
1997,alaska,Flood,11,0,0,1.39,0
1997,alaska,Rain & Fog,3,0,0,0,0
1997,alaska,Thunder & Lightning,2,0,0,0,0
1997,alaska,Tornado,1,0,0,0,0
1997,alaska,Wind & Storm,127,0,0,2.7025,0
1997,alaska,NA,2,0,0,0,0
1997,alabama,Cold Weather,17,0,0,0,0
1997,alabama,Excessive Heat,8,0,1,0,0
1997,alabama,Flood,28,0,0,0.8085,0.064
1997,alabama,Rain & Fog,291,0,0,1.05075,0.526
1997,alabama,Thunder & Lightning,40,1,14,1.24,0.005
1997,alabama,Tornado,40,1,47,15.721,0.085
1997,alabama,Wind & Storm,273,1,6,63.186,2.548
1997,arkansas,Cold Weather,2,0,0,0,0
1997,arkansas,Flood,59,1,0,12.894,0
1997,arkansas,Rain & Fog,198,0,0,0.07245,0
1997,arkansas,Thunder & Lightning,9,3,16,0.165,0
1997,arkansas,Tornado,49,26,429,267.11672,1.12
1997,arkansas,Wind & Storm,325,1,11,4.56604,0
1997,arizona,Cold Weather,11,0,0,0,0
1997,arizona,Dust Storm,1,0,0,0,0
1997,arizona,Flood,82,20,125,0.5345,0
1997,arizona,Rain & Fog,44,0,0,4.00E-04,0
1997,arizona,Thunder & Lightning,9,2,6,0.1,0
1997,arizona,Tornado,15,0,0,0.002,0
1997,arizona,Wind & Storm,115,4,29,1.5615,200
1997,california,Cold Weather,48,15,0,0.2,0
1997,california,Dust Storm,3,0,0,0,0
1997,california,Excessive Heat,2,5,0,0,0
1997,california,Fire and Volcano,20,0,1,31.855,10
1997,california,Flood,170,8,16,620.44,70.7
1997,california,High Seas,1,1,3,0,0
1997,california,Rain & Fog,41,10,58,3.96,1.68
1997,california,Thunder & Lightning,8,0,5,1.555,0.3
1997,california,Tornado,41,0,0,0.111,0
1997,california,Wind & Storm,102,4,56,0.878,4.5
1997,california,NA,2,0,0,0,0
1997,colorado,Cold Weather,86,11,2,2.2,9
1997,colorado,Flood,96,9,40,359.246,0.05
1997,colorado,Rain & Fog,329,1,1,6.7803,0.16
1997,colorado,Thunder & Lightning,46,5,11,1.722,0
1997,colorado,Tornado,63,0,6,0.41,0
1997,colorado,Wind & Storm,122,4,7,0.913,0.025
1997,connecticut,Cold Weather,5,1,0,1,0
1997,connecticut,Excessive Heat,1,0,0,0,0
1997,connecticut,Flood,8,0,0,0.51,0
1997,connecticut,Rain & Fog,36,2,0,0.004,0
1997,connecticut,Thunder & Lightning,6,1,2,0.06,0
1997,connecticut,Tornado,1,0,0,0,0
1997,connecticut,Wind & Storm,60,2,4,1.069,0
1997,NA,Cold Weather,2,0,0,0.01,0
1997,NA,Excessive Heat,4,3,175,0,0
1997,NA,Flood,1,0,0,0,0
1997,NA,Rain & Fog,2,0,0,0.003,0
1997,NA,Wind & Storm,6,0,0,0.14,0
1997,delaware,Cold Weather,8,0,0,0,0
1997,delaware,Excessive Heat,4,0,3,0,0
1997,delaware,Flood,7,0,0,0,0
1997,delaware,High Seas,8,0,0,0,0
1997,delaware,Rain & Fog,14,0,0,0,0
1997,delaware,Thunder & Lightning,3,0,0,0,0
1997,delaware,Tornado,3,0,0,0,0
1997,delaware,Wind & Storm,22,0,0,0.05,0
1997,florida,Cold Weather,2,0,0,0,212.9
1997,florida,Excessive Heat,1,1,0,0,0
1997,florida,Flood,113,2,1,29.529,1.5005
1997,florida,High Seas,12,8,2,0,0
1997,florida,Rain & Fog,197,0,0,0.153,0
1997,florida,Thunder & Lightning,95,8,56,2.485,0
1997,florida,Tornado,314,0,79,35.053,5.00E-04
1997,florida,Wind & Storm,453,1,51,7.17467,0.05
1997,georgia,Cold Weather,10,0,0,0,0
1997,georgia,Excessive Heat,9,0,0,0,66.54
1997,georgia,Flood,26,0,0,0.539,0
1997,georgia,High Seas,1,0,0,0,0
1997,georgia,Rain & Fog,372,0,0,0.0998,0
1997,georgia,Thunder & Lightning,21,1,2,1.296,0
1997,georgia,Tornado,27,1,15,2.9265,0.805
1997,georgia,Wind & Storm,481,0,18,7.57045,0.0395
1997,NA,Flood,9,0,0,0,0
1997,NA,Rain & Fog,1,19,8,2,0
1997,NA,Thunder & Lightning,1,0,0,0.1,0
1997,NA,Tornado,4,0,0,0,0
1997,NA,Wind & Storm,13,0,7,600.905,0.925
1997,hawaii,Flood,119,6,2,0.609,0
1997,hawaii,Rain & Fog,2,0,0,0,0
1997,hawaii,Thunder & Lightning,6,0,2,0,0
1997,hawaii,Tornado,17,0,0,0,0
1997,hawaii,Wind & Storm,31,0,0,2.11,2
1997,iowa,Cold Weather,21,0,3,36.2706,66
1997,iowa,Excessive Heat,1,0,12,5.00E-04,0
1997,iowa,Flood,62,1,0,3.145,0.535
1997,iowa,Rain & Fog,161,0,0,42.227,1.362
1997,iowa,Thunder & Lightning,22,0,1,0.668,0.005
1997,iowa,Tornado,31,0,0,0.8555,0.067
1997,iowa,Wind & Storm,290,1,17,13.75023,0.459
1997,idaho,Cold Weather,21,1,0,0,0
1997,idaho,Fire and Volcano,5,0,0,0,0
1997,idaho,Flood,36,0,0,58.06,0
1997,idaho,Landslide,3,0,0,1.00E-04,0
1997,idaho,Rain & Fog,126,1,0,1.1402,0
1997,idaho,Thunder & Lightning,7,1,0,1.001,0
1997,idaho,Tornado,19,0,0,0.053,0
1997,idaho,Wind & Storm,68,0,9,0.506,0.002
1997,illinois,Cold Weather,21,11,15,0,0
1997,illinois,Excessive Heat,8,26,12,0,0
1997,illinois,Flood,59,1,2,4.288,0
1997,illinois,Rain & Fog,116,0,0,0.062,0
1997,illinois,Thunder & Lightning,4,1,3,0.0035,0
1997,illinois,Tornado,41,0,5,1.965,0
1997,illinois,Wind & Storm,342,7,25,3.397,0.005
1997,indiana,Cold Weather,4,0,0,0,0
1997,indiana,Excessive Heat,5,0,0,0,0
1997,indiana,Flood,68,1,0,68.597,0.001
1997,indiana,Rain & Fog,55,0,0,0.025,0.001
1997,indiana,Thunder & Lightning,5,0,0,0.0715,0
1997,indiana,Tornado,15,0,2,15.381,0.011
1997,indiana,Wind & Storm,219,0,4,6.4855,0.002
1997,kansas,Cold Weather,24,9,18,5.417,0
1997,kansas,Excessive Heat,1,0,0,0,0
1997,kansas,Flood,56,0,1,2.185,0.05
1997,kansas,Rain & Fog,875,0,0,4.8775,4.365
1997,kansas,Thunder & Lightning,20,0,4,0.359,0.007
1997,kansas,Tornado,76,0,3,2.935,0
1997,kansas,Wind & Storm,455,1,9,7.4172,1.275
1997,kentucky,Cold Weather,11,0,0,0.018,0
1997,kentucky,Excessive Heat,3,0,0,0,0
1997,kentucky,Flood,301,16,2,438.155,5.81
1997,kentucky,Rain & Fog,101,0,0,0.41,0.09
1997,kentucky,Thunder & Lightning,4,0,4,0.031,0
1997,kentucky,Tornado,40,3,36,16.1065,0.002
1997,kentucky,Wind & Storm,279,2,8,2.4205,0
1997,louisiana,Cold Weather,1,1,0,0,0
1997,louisiana,Excessive Heat,1,0,0,0.02,0
1997,louisiana,Flood,104,1,0,4.3994,0
1997,louisiana,Rain & Fog,134,0,0,0.401,0
1997,louisiana,Thunder & Lightning,35,0,14,0.9625,0
1997,louisiana,Tornado,32,0,49,8.25,0
1997,louisiana,Wind & Storm,264,4,32,35.8586,0
1997,massachusetts,Cold Weather,12,0,22,10.03,0
1997,massachusetts,Dust Storm,1,0,0,0,0
1997,massachusetts,Excessive Heat,1,0,0,0,0
1997,massachusetts,Flood,4,0,0,0.014,0
1997,massachusetts,Rain & Fog,61,0,0,0.018,0
1997,massachusetts,Thunder & Lightning,12,0,11,0.229,0
1997,massachusetts,Tornado,16,0,0,3.165,0
1997,massachusetts,Wind & Storm,95,1,1,1.35939,0.01
1997,maryland,Cold Weather,19,0,0,0.014,1.48
1997,maryland,Dust Storm,1,0,0,0,0
1997,maryland,Excessive Heat,9,3,150,0,43.68
1997,maryland,Flood,7,0,0,0.03,0
1997,maryland,High Seas,8,0,0,0,0
1997,maryland,Rain & Fog,37,1,30,0.008,0
1997,maryland,Thunder & Lightning,9,0,8,1.668,0
1997,maryland,Tornado,5,0,0,0.29,0
1997,maryland,Wind & Storm,73,1,1,1.773,0
1997,maine,Flood,8,0,0,0.35,0
1997,maine,Rain & Fog,7,0,0,0,0
1997,maine,Thunder & Lightning,12,0,15,0.3,0
1997,maine,Tornado,3,0,0,0,0
1997,maine,Wind & Storm,51,0,0,0.31,0
1997,michigan,Cold Weather,63,2,0,1.95,2
1997,michigan,Flood,78,0,6,4.3,5
1997,michigan,Rain & Fog,139,0,0,0.106,1.3
1997,michigan,Thunder & Lightning,15,0,13,1.007,0
1997,michigan,Tornado,25,2,98,127.853,0
1997,michigan,Wind & Storm,408,5,13,43.031,2.963
1997,minnesota,Cold Weather,27,1,3,25.21,0
1997,minnesota,Flood,90,0,1,714.2778,0.03
1997,minnesota,Rain & Fog,312,0,0,0.783,29.877
1997,minnesota,Thunder & Lightning,13,0,0,1.685,0
1997,minnesota,Tornado,66,1,2,2.13,0.025
1997,minnesota,Wind & Storm,360,2,23,41.6515,0.25
1997,missouri,Cold Weather,6,0,2,10.47,0
1997,missouri,Excessive Heat,5,3,38,0,0
1997,missouri,Flood,142,5,3,0.667,0
1997,missouri,Rain & Fog,273,1,0,1.72875,0.51
1997,missouri,Thunder & Lightning,4,0,1,0.011,0
1997,missouri,Tornado,20,0,1,0.2305,0
1997,missouri,Wind & Storm,224,0,11,3.07402,0.005
1997,mississippi,Cold Weather,1,0,0,0.05,0
1997,mississippi,Flood,57,0,0,32.7716,0
1997,mississippi,Rain & Fog,248,0,0,1.9124,0.035
1997,mississippi,Thunder & Lightning,12,0,2,0.2148,0
1997,mississippi,Tornado,37,1,33,4.12901,0
1997,mississippi,Wind & Storm,395,1,2,1.7906,0
1997,montana,Cold Weather,69,0,0,0.2,0
1997,montana,Flood,49,0,0,2.904,0.25
1997,montana,Rain & Fog,156,0,0,0.057,0
1997,montana,Thunder & Lightning,2,0,0,0,0
1997,montana,Tornado,17,0,0,0.002,0
1997,montana,Wind & Storm,183,3,2,1.8945,0.327
1997,north carolina,Cold Weather,32,3,0,0,0.2
1997,north carolina,Dust Storm,1,0,0,0.01,0
1997,north carolina,Excessive Heat,1,1,0,0,0
1997,north carolina,Flood,79,3,4,11.6363,2
1997,north carolina,High Seas,3,0,2,0,0
1997,north carolina,Rain & Fog,240,0,3,9.264,14.85
1997,north carolina,Thunder & Lightning,40,0,7,3.1985,0
1997,north carolina,Tornado,26,0,2,0.917,0
1997,north carolina,Wind & Storm,326,2,27,5.5499,2.933
1997,north dakota,Cold Weather,18,10,95,220.95,0
1997,north dakota,Flood,30,2,2,3404.053,4.25
1997,north dakota,Rain & Fog,200,2,14,25.91,8.375
1997,north dakota,Thunder & Lightning,14,1,5,0.38,0
1997,north dakota,Tornado,32,1,2,0.386,0
1997,north dakota,Wind & Storm,117,0,4,97.5392,0.025
1997,nebraska,Cold Weather,24,3,6,61.763,1.65
1997,nebraska,Flood,35,0,0,8.113,1.8
1997,nebraska,Rain & Fog,501,0,1,17.865,94.588
1997,nebraska,Thunder & Lightning,19,1,1,0.484,0
1997,nebraska,Tornado,46,0,0,1.07,0.175
1997,nebraska,Wind & Storm,263,0,1,19.753,21.145
1997,new hampshire,Cold Weather,10,0,0,0,0
1997,new hampshire,Flood,10,0,0,0.002,0
1997,new hampshire,Rain & Fog,6,0,0,0,0
1997,new hampshire,Thunder & Lightning,5,0,2,3,0
1997,new hampshire,Tornado,2,0,1,0.75,0
1997,new hampshire,Wind & Storm,36,0,1,0.055,0
1997,new jersey,Cold Weather,22,0,0,0,0
1997,new jersey,Excessive Heat,5,0,29,0,0
1997,new jersey,Fire and Volcano,3,0,6,0,0
1997,new jersey,Flood,30,0,3,60.1,0
1997,new jersey,High Seas,8,0,0,0,0
1997,new jersey,Rain & Fog,85,0,2,0,0
1997,new jersey,Thunder & Lightning,17,1,1,0.216,0
1997,new jersey,Tornado,4,0,0,0.103,0
1997,new jersey,Wind & Storm,122,6,27,0.075,0
1997,new mexico,Cold Weather,15,0,0,0.1,0
1997,new mexico,Excessive Heat,7,7,0,0,0
1997,new mexico,Flood,34,2,1,0.785,0
1997,new mexico,Rain & Fog,126,0,1,30.8725,0.11
1997,new mexico,Thunder & Lightning,8,2,11,0.003,0
1997,new mexico,Tornado,22,0,0,0.08,0
1997,new mexico,Wind & Storm,63,3,1,6.439,5.27
1997,nevada,Cold Weather,28,0,0,0.05,0
1997,nevada,Fire and Volcano,1,0,0,0,0
1997,nevada,Flood,31,3,56,651.44,0.015
1997,nevada,Landslide,1,0,0,0,0
1997,nevada,Rain & Fog,18,0,0,0.025,0.1
1997,nevada,Thunder & Lightning,2,0,1,0.005,0
1997,nevada,Tornado,6,0,0,0,0
1997,nevada,Wind & Storm,45,0,0,0.258,0
1997,nevada,NA,2,0,0,5.00E-04,0
1997,new york,Cold Weather,61,2,26,1.35,0
1997,new york,Excessive Heat,3,0,0,0,0.2
1997,new york,Flood,28,0,0,0.124,0
1997,new york,Rain & Fog,98,3,18,0.367,0.5
1997,new york,Thunder & Lightning,18,0,10,0.506,0.01
1997,new york,Tornado,8,0,0,0.81,0.035
1997,new york,Wind & Storm,286,14,76,19.441,0.03
1997,ohio,Cold Weather,22,5,1,0.266,0
1997,ohio,Excessive Heat,3,0,0,0,0
1997,ohio,Flood,291,5,5,66.026,0.98
1997,ohio,Rain & Fog,87,0,0,0.5,0
1997,ohio,Thunder & Lightning,13,0,1,0.533,0
1997,ohio,Tornado,21,0,0,2.965,0.01
1997,ohio,Wind & Storm,404,3,23,8.0395,0.03
1997,ohio,NA,30,0,0,0,1.0344
1997,oklahoma,Cold Weather,12,2,0,1.5,7
1997,oklahoma,Flood,124,2,3,1.48,0
1997,oklahoma,Rain & Fog,749,0,0,0.06075,0
1997,oklahoma,Thunder & Lightning,29,2,3,0.601,0
1997,oklahoma,Tornado,65,0,5,1.77175,0
1997,oklahoma,Wind & Storm,547,0,8,2.99152,0
1997,oklahoma,NA,3,0,0,0,0
1997,oregon,Cold Weather,22,0,10,0,0
1997,oregon,Fire and Volcano,2,0,0,0,0
1997,oregon,Flood,26,0,0,89.4,13.4
1997,oregon,Landslide,1,0,0,0,0
1997,oregon,Rain & Fog,34,0,8,8.00E-04,2.1
1997,oregon,Thunder & Lightning,8,1,0,1.5,0
1997,oregon,Tornado,18,0,0,0.085,0.001
1997,oregon,Wind & Storm,47,1,8,3.161,0
1997,pennsylvania,Cold Weather,57,3,0,0.3,25
1997,pennsylvania,Excessive Heat,8,36,60,0,1.4
